,smiles,carbons,nitrogens,oxygens,fluorines
66610,OC12C3NC3C1NC2=O,5,2,2,0
66611,OC12C3NC3C1OC2=N,5,2,2,0
66612,OC12C3NC3C1OC2=O,5,1,3,0
66613,OC12C3OC3C1CC2=O,6,0,3,0
66614,OC12C3OC3C1NC2=N,5,2,2,0
66615,OC12C3OC3C1NC2=O,5,1,3,0
66616,OC12C3OC3C1OC2=N,5,1,3,0
66617,OC12C3OC3C1OC2=O,5,0,4,0
66618,CC12C3CC1C3C1CN21,8,1,0,0
66619,CC12C3CC3C3C1CC23,9,0,0,0
66620,CC12C3CC3C3C1CN23,8,1,0,0
66621,CC12C3CC3C3C1OC23,8,0,1,0
66622,CC12C3CC3N3C1CC23,8,1,0,0
66623,CC12C3CN3C3C1CC23,8,1,0,0
66624,CC12C3CN3C3C1OC23,7,1,1,0
66625,CC12C3NC3C3C1CC23,8,1,0,0
66626,CC12C3NC3C3C1CN23,7,2,0,0
66627,CC12C3NC3C3C1OC23,7,1,1,0
66628,CC12C3OC1C3C1CN21,7,1,1,0
66629,CC12C3OC3C3C1CC23,8,0,1,0
66630,CC12C3OC3C3C1CN23,7,1,1,0
66631,CC12C3OC3C3C1OC23,7,0,2,0
66632,OC12C3CC3C3C1CC23,8,0,1,0
66633,OC12C3CC3C3C1OC23,7,0,2,0
66634,OC12C3CC3N3C1CC23,7,1,1,0
66635,OC12C3CN3C3C1CC23,7,1,1,0
66636,OC12C3CN3C3C1NC23,6,2,1,0
66637,OC12C3CN3C3C1OC23,6,1,2,0
66638,OC12C3NC3C3C1CC23,7,1,1,0
66639,OC12C3NC3C3C1OC23,6,1,2,0
66640,OC12C3OC3C3C1CC23,7,0,2,0
66641,OC12C3OC3C3C1NC23,6,1,2,0
66642,OC12C3OC3C3C1OC23,6,0,3,0
66643,CC12C3C4C(CN13)C24O,7,1,1,0
66644,CC12C3CC4C(C13)C24C,9,0,0,0
66645,CC12C3CC4C(C13)C24O,8,0,1,0
66646,CC12C3CC4C(N13)C24O,7,1,1,0
66647,CC12C3CC4N(C13)C24C,8,1,0,0
66648,CC12C3CN4C(C13)C24C,8,1,0,0
66649,CC12C3OC4C(C13)C24C,8,0,1,0
66650,CC12C3OC4C(C13)C24O,7,0,2,0
66651,OC12C3CC4C(C13)C24O,7,0,2,0
66652,OC12C3OC4C(C13)C24O,6,0,3,0
66653,CC12C3CC4C(CC13)C24,9,0,0,0
66654,CC12C3CC4C(CC13)N24,8,1,0,0
66655,CC12C3C4CC1N2CC34,8,1,0,0
66656,CC12C3CC4C(OC13)C24,8,0,1,0
66657,CC12C3CC4C1N4CC23,8,1,0,0
66658,CC12C3CN4C(CN13)C24,7,2,0,0
66659,CC12C3OC4C(OC13)C24,7,0,2,0
66660,OC12C3CC4C(CC13)C24,8,0,1,0
66661,OC12C3CC4C(OC13)C24,7,0,2,0
66662,OC12C3CC4C1N4CC23,7,1,1,0
66663,OC12C3OC4C(OC13)C24,6,0,3,0
66664,CC12C3C4CC1C4CN23,8,1,0,0
66665,CC12C3C4OC1C4CN23,7,1,1,0
66666,CC12C3CC4C(CC14)C23,9,0,0,0
66667,CC12C3CC4C(CC14)N23,8,1,0,0
66668,CC12C3CC4C(OC14)C23,8,0,1,0
66669,CC12C3OC4C(CC14)C23,8,0,1,0
66670,CC12C3OC4C(OC14)C23,7,0,2,0
66671,OC12C3CC4C(CC14)C23,8,0,1,0
66672,OC12C3CC4C(OC14)C23,7,0,2,0
66673,OC12C3CC4C1CN4C23,7,1,1,0
66674,OC12C3CN4C(CC14)C23,7,1,1,0
66675,OC12C3OC4C(CC14)C23,7,0,2,0
66676,OC12C3OC4C(NC14)C23,6,1,2,0
66677,OC12C3OC4C(OC14)C23,6,0,3,0
66678,CC12C3C4CN1C2C34O,7,1,1,0
66679,CC12C3CC4C1C4(C)C23,9,0,0,0
66680,CC12C3CC4C1C4(O)C23,8,0,1,0
66681,CC12C3CC4N1C4(C)C23,8,1,0,0
66682,CC12C3CN4C1C4(C)C23,8,1,0,0
66683,CC12C3OC4C1C4(C)C23,8,0,1,0
66684,CC12C3OC4C1C4(O)C23,7,0,2,0
66685,OC12C3CC4C1C4(O)C23,7,0,2,0
66686,OC12C3OC4C1C4(O)C23,6,0,3,0
66687,CC12C3C4CC1C2(C)N34,8,1,0,0
66688,CC12C3C4CC1C2(O)C34,8,0,1,0
66689,CC12C3C4CN1C2(C)C34,8,1,0,0
66690,CC12C3C4N3CC1C24O,7,1,1,0
66691,CC12C3C4OC1C2(O)C34,7,0,2,0
66692,CC12C3CC4C(N14)C23O,7,1,1,0
66693,CC12C3C4CC1C2(C)C34,9,0,0,0
66694,CC12C3C4N3CC1C24C,8,1,0,0
66695,CC12C3C4OC1C2(C)C34,8,0,1,0
66696,OC12C3C4CC1C2(O)C34,7,0,2,0
66697,OC12C3C4N3CC1C24O,6,1,2,0
66698,OC12C3C4OC1C2(O)C34,6,0,3,0
66699,CC12C3C4CC(CN13)C24,8,1,0,0
66700,CC12C3C4OC(CN13)C24,7,1,1,0
66701,CC12C3CC4CC(C13)C24,9,0,0,0
66702,CC12C3CC4CC(C14)N23,8,1,0,0
66703,CC12C3CC4CN(C13)C24,8,1,0,0
66704,CC12C3CC4OC(C13)C24,8,0,1,0
66705,CC12C3CN4CC(C14)N23,7,2,0,0
66706,CC12C3OC4CC(C13)C24,8,0,1,0
66707,CC12C3OC4CN(C13)C24,7,1,1,0
66708,OC12C3CC4CC(C13)C24,8,0,1,0
66709,OC12C3CC4CN(C13)C24,7,1,1,0
66710,OC12C3CC4OC(C13)C24,7,0,2,0
66711,OC12C3OC4CC(C13)C24,7,0,2,0
66712,OC12C3OC4CN(C13)C24,6,1,2,0
66713,CC12C3C4C(CC14)CN23,8,1,0,0
66714,CC12C3C4C(CN13)OC24,7,1,1,0
66715,CC12C3CC4CC1C4C23,9,0,0,0
66716,CC12C3CC4CC1C4N23,8,1,0,0
66717,CC12C3CC4CC1N4C23,8,1,0,0
66718,CC12C3CC4OC1C4C23,8,0,1,0
66719,CC12C3CC4OC1C4N23,7,1,1,0
66720,CC12C3OC4CC1C4C23,8,0,1,0
66721,CC12C3OC4CN1C4C23,7,1,1,0
66722,OC12C3CC4CC1C4C23,8,0,1,0
66723,OC12C3CC4CC1N4C23,7,1,1,0
66724,OC12C3CC4OC1C4C23,7,0,2,0
66725,OC12C3CN4CC1C4C23,7,1,1,0
66726,OC12C3OC4CC1C4C23,7,0,2,0
66727,CC12C3C=CC1=CCN23,8,1,0,0
66728,CC12C3CC=C1C=CC23,9,0,0,0
66729,OC12C3CC=C1C=CC23,8,0,1,0
66730,CC12C3C(CCN13)C2=O,7,1,1,0
66731,CC12C3CCC(C13)C2=O,8,0,1,0
66732,CC12C3CCC(N13)C2=O,7,1,1,0
66733,CC12C3CCN(C13)C2=O,7,1,1,0
66734,CC12C3COC(C13)C2=O,7,0,2,0
66735,CC12C3OCC(C13)C2=O,7,0,2,0
66736,OC12C3CCC(C13)C2=O,7,0,2,0
66737,OC12C3CCN(C13)C2=N,6,2,1,0
66738,OC12C3CCN(C13)C2=O,6,1,2,0
66739,OC12C3COC(C13)C2=O,6,0,3,0
66740,OC12C3OCC(C13)C2=O,6,0,3,0
66741,CC12C3CC=C1COC23,8,0,1,0
66742,CC12C3CCC1=CCC23,9,0,0,0
66743,CC12C3COC1=NCC23,7,1,1,0
66744,OC12C3CC=C1COC23,7,0,2,0
66745,OC12C3CCC1=CCC23,8,0,1,0
66746,OC12C3CNC1=NCC23,6,2,1,0
66747,OC12C3COC1=NCC23,6,1,2,0
66748,CC12C3CCC1C(=O)C23,8,0,1,0
66749,CC12C3CCC1C(=O)N23,7,1,1,0
66750,CC12C3CCN1C(=O)C23,7,1,1,0
66751,CC12C3COC1C(=N)N23,6,2,1,0
66752,CC12C3COC1C(=O)C23,7,0,2,0
66753,CC12C3COC1C(=O)N23,6,1,2,0
66754,CC12C3N1CCC2C3=O,7,1,1,0
66755,CC12C3OCC1C(=O)C23,7,0,2,0
66756,OC12C3CCC1C(=O)C23,7,0,2,0
66757,OC12C3COC1C(=O)C23,6,0,3,0
66758,OC12C3OCC1C(=O)C23,6,0,3,0
66759,CC12C3CCC1C=CC23,9,0,0,0
66760,CC12C3COC1C=CC23,8,0,1,0
66761,CC12C3OCC1C=CC23,8,0,1,0
66762,OC12C3CCC1C=CC23,8,0,1,0
66763,OC12C3COC1C=CC23,7,0,2,0
66764,OC12C3OCC1C=CC23,7,0,2,0
66765,CC12C3CCC1CCC23,9,0,0,0
66766,CC12C3CCC1COC23,8,0,1,0
66767,CC12C3CCC1OCC23,8,0,1,0
66768,CC12C3COC1CCN23,7,1,1,0
66769,CC12C3COC1COC23,7,0,2,0
66770,CC12C3COC1OCC23,7,0,2,0
66771,CC12C3OCC1COC23,7,0,2,0
66772,OC12C3CCC1CCC23,8,0,1,0
66773,OC12C3CCC1COC23,7,0,2,0
66774,OC12C3CCC1OCC23,7,0,2,0
66775,OC12C3COC1COC23,6,0,3,0
66776,OC12C3COC1OCC23,6,0,3,0
66777,OC12C3OCC1COC23,6,0,3,0
66778,CC12C=C3CC4C1C2C34,9,0,0,0
66779,CC12C=C3CC4C1N2C34,8,1,0,0
66780,CC12C=C3CC4C3C1N24,8,1,0,0
66781,CC12C=C3CN4C1C2C34,8,1,0,0
66782,CC12N=C3NC4C1C2C34,7,2,0,0
66783,CC12N=C3OC4C1C2C34,7,1,1,0
66784,OC12C=C3CC4C1C2C34,8,0,1,0
66785,OC12C=C3CN4C1C2C34,7,1,1,0
66786,CC12C=CC(C=C1)C2=O,8,0,1,0
66787,OC12C=CC(C=C1)C2=O,7,0,2,0
66788,CC12C=CC3(C)C1CC23,9,0,0,0
66789,CC12C=CC3(C)C1CN23,8,1,0,0
66790,CC12C=CC3(C)C1OC23,8,0,1,0
66791,CC12C=CC3(O)C1CC23,8,0,1,0
66792,CC12C=CC3(O)C1NC23,7,1,1,0
66793,CC12C=CC3(O)C1OC23,7,0,2,0
66794,OC12C=CC3(O)C1CC23,7,0,2,0
66795,OC12C=CC3(O)C1NC23,6,1,2,0
66796,OC12C=CC3(O)C1OC23,6,0,3,0
66797,CC12C=CC3(C)CC1C23,9,0,0,0
66798,CC12C=CC3(C)CC1N23,8,1,0,0
66799,CC12C=CC3(C)CN1C23,8,1,0,0
66800,CC12C=CC3(C)OC1C23,8,0,1,0
66801,CC12C=CC3(O)CC1C23,8,0,1,0
66802,CC12C=CC3(O)CN1C23,7,1,1,0
66803,CC12CC3C1C3(O)C=C2,8,0,1,0
66804,CC12OC3C1C3(O)C=C2,7,0,2,0
66805,OC12C=CC3(O)CC1C23,7,0,2,0
66806,CC12C=CC34CC(C13)C24,9,0,0,0
66807,CC12C=CC34CC(C13)N24,8,1,0,0
66808,CC12C=CC34CN(C13)C24,8,1,0,0
66809,CC12C=CC34OC(C13)C24,8,0,1,0
66810,OC12C=CC34CC(C13)C24,8,0,1,0
66811,OC12C=CC34CN(C13)C24,7,1,1,0
66812,OC12C=CC34OC(C13)C24,7,0,2,0
66813,CC12C=CC3=CCC1C23,9,0,0,0
66814,CC12C=CC3=CCN1C23,8,1,0,0
66815,OC12C=CC3=CCC1C23,8,0,1,0
66816,CC12C=CC3C(C13)C2=O,8,0,1,0
66817,CC12C=CC3C(N13)C2=O,7,1,1,0
66818,CC12C=CC3C1N3C2=O,7,1,1,0
66819,CC12N=CN3C(C13)C2=O,6,2,1,0
66820,OC12C=CC3C(C13)C2=O,7,0,2,0
66821,OC12C=CC3C1N3C2=N,6,2,1,0
66822,OC12C=CC3C1N3C2=O,6,1,2,0
66823,CC12C=CC3C(C=C1)C23,9,0,0,0
66824,CC12C=CC3C(C=C1)N23,8,1,0,0
66825,CC12C=CC3C1N3C=N2,7,2,0,0
66826,OC12C=CC3C(C=C1)C23,8,0,1,0
66827,CC12C=CC3C1C2C3=O,8,0,1,0
66828,CC12C=CC3C1N2C3=O,7,1,1,0
66829,CC12C=CC3N1C2C3=O,7,1,1,0
66830,CC12C=CN3C1C2C3=O,7,1,1,0
66831,CC12N=CN3C1C2C3=N,6,3,0,0
66832,CC12N=CN3C1C2C3=O,6,2,1,0
66833,OC12C=CC3C1C2C3=O,7,0,2,0
66834,OC12C=CN3C1C2C3=O,6,1,2,0
66835,CC12C=CC3C1C=CC23,9,0,0,0
66836,OC12C=CC3C1C=CC23,8,0,1,0
66837,CC12C=CC3C1CCC23,9,0,0,0
66838,CC12C=CC3C1CCN23,8,1,0,0
66839,CC12C=CC3C1COC23,8,0,1,0
66840,OC12C=CC3C1CCC23,8,0,1,0
66841,OC12C=CC3C1COC23,7,0,2,0
66842,CC12C=CC3C1C1C2N31,8,1,0,0
66843,CC12C=CC3C4C(C13)N24,8,1,0,0
66844,CC12C=CC3C4C(C14)C23,9,0,0,0
66845,CC12C=CC3C4C(C14)N23,8,1,0,0
66846,CC12C=CC3C4C1N4C23,8,1,0,0
66847,OC12C=CC3C1C1C2N31,7,1,1,0
66848,OC12C=CC3C4C(C14)C23,8,0,1,0
66849,OC12C=CC3C4C1N4C23,7,1,1,0
66850,CC12C=CC3C4C1C2N34,8,1,0,0
66851,CC12C=CC3C4C3C1C24,9,0,0,0
66852,CC12C=CC3C4C3N1C24,8,1,0,0
66853,OC12C=CC3C4C1C2N34,7,1,1,0
66854,OC12C=CC3C4C3C1C24,8,0,1,0
66855,CC12C=CC3C=CC1C23,9,0,0,0
66856,CC12C=CC3C=CC1N23,8,1,0,0
66857,CC12C=CC3N=CN1C23,7,2,0,0
66858,CC12N=CN3C=NC1C23,6,3,0,0
66859,NC12C=CN3C=NC1C23,6,3,0,0
66860,OC12C=CC3C=CC1C23,8,0,1,0
66861,OC12C=CN3C=NC1C23,6,2,1,0
66862,CC12C3CC1C=CC23O,8,0,1,0
66863,CC12C3OC1C=CC23O,7,0,2,0
66864,CC12C=CC3CC1C23C,9,0,0,0
66865,CC12C=CC3CC1C23O,8,0,1,0
66866,CC12C=CC3CN1C23C,8,1,0,0
66867,CC12C=CC3NC1C23O,7,1,1,0
66868,CC12C=CC3OC1C23C,8,0,1,0
66869,CC12C=CC3OC1C23O,7,0,2,0
66870,OC12C=CC3CC1C23O,7,0,2,0
66871,OC12C=CC3NC1C23O,6,1,2,0
66872,OC12C=CC3OC1C23O,6,0,3,0
66873,CC12C=CC3CC1C2C3,9,0,0,0
66874,CC12C=CC3CC1C2O3,8,0,1,0
66875,CC12C=CC3OC1C2O3,7,0,2,0
66876,OC12C=CC3CC1C2C3,8,0,1,0
66877,OC12C=CC3CC1C2O3,7,0,2,0
66878,OC12C=CC3OC1C2O3,6,0,3,0
66879,CC12C=CC3CC1CC23,9,0,0,0
66880,CC12C=CC3CC1OC23,8,0,1,0
66881,CC12C=CC3OC1CC23,8,0,1,0
66882,OC12C=CC3CC1CC23,8,0,1,0
66883,OC12C=CC3CC1OC23,7,0,2,0
66884,OC12C=CC3OC1CC23,7,0,2,0
66885,CC12C=CC3CCC1C23,9,0,0,0
66886,CC12C=CC3CCC1N23,8,1,0,0
66887,CC12C=CC3COC1C23,8,0,1,0
66888,CC12C=CC3OCC1C23,8,0,1,0
66889,OC12C=CC3CCC1C23,8,0,1,0
66890,OC12C=CC3COC1C23,7,0,2,0
66891,OC12C=CC3OCC1C23,7,0,2,0
66892,CC12C=CCC11CC2C1,9,0,0,0
66893,CC12C=CCC11CC2O1,8,0,1,0
66894,CC12N=COC11CC2C1,7,1,1,0
66895,OC12C=CCC11CC2C1,8,0,1,0
66896,OC12C=CCC11CC2O1,7,0,2,0
66897,CC12C=CCC1C1CC21,9,0,0,0
66898,CC12C=CCC1C1NC21,8,1,0,0
66899,CC12C=CCC1C1OC21,8,0,1,0
66900,CC12C=CCC1N1CC21,8,1,0,0
66901,CC12N=COC1C1CC21,7,1,1,0
66902,CC12N=COC1C1NC21,6,2,1,0
66903,CC12N=COC1C1OC21,6,1,2,0
66904,OC12C=CCC1C1CC21,8,0,1,0
66905,OC12C=CCC1C1NC21,7,1,1,0
66906,OC12C=CCC1C1OC21,7,0,2,0
66907,OC12C=CCC1N1CC21,7,1,1,0
66908,CC12C=CCC1C2C#C,9,0,0,0
66909,CC12C=CCC1C2C#N,8,1,0,0
66910,CC12C=CCN1C2C#C,8,1,0,0
66911,CC12C=CCN1C2C#N,7,2,0,0
66912,CC12N=COC1C2C#C,7,1,1,0
66913,CC12N=COC1C2C#N,6,2,1,0
66914,OC12C=CCC1C2C#C,8,0,1,0
66915,OC12C=CCC1C2C#N,7,1,1,0
66916,CC12C=CCC1C2C=O,8,0,1,0
66917,CC12C=CCC1N2C=O,7,1,1,0
66918,CC12C=CCN1C2C=O,7,1,1,0
66919,CC12N=COC1C2C=O,6,1,2,0
66920,OC12C=CCC1C2C=O,7,0,2,0
66921,CC12C=CCC1CC2=O,8,0,1,0
66922,CC12C=CCC1NC2=O,7,1,1,0
66923,CC12C=CCC1OC2=N,7,1,1,0
66924,CC12C=CCC1OC2=O,7,0,2,0
66925,CC12C=CCN1CC2=O,7,1,1,0
66926,CC12N=CNC1CC2=O,6,2,1,0
66927,CC12N=COC1CC2=O,6,1,2,0
66928,NC12C=CCC1OC2=N,6,2,1,0
66929,NC12C=CCC1OC2=O,6,1,2,0
66930,OC12C=CCC1CC2=O,7,0,2,0
66931,OC12C=CCC1NC2=N,6,2,1,0
66932,OC12C=CCC1NC2=O,6,1,2,0
66933,OC12C=CCC1OC2=N,6,1,2,0
66934,OC12C=CCC1OC2=O,6,0,3,0
66935,CC12C=CCC1CC=C2,9,0,0,0
66936,CC12C=CCC1OC=N2,7,1,1,0
66937,OC12C=CCC1CC=C2,8,0,1,0
66938,CC12C=CCC3C1CC23,9,0,0,0
66939,CC12C=CCC3C1CN23,8,1,0,0
66940,CC12C=CCC3C1OC23,8,0,1,0
66941,CC12C=CCN3C1CC23,8,1,0,0
66942,CC12N=CNC3C1OC23,6,2,1,0
66943,CC12N=COC3C1CC23,7,1,1,0
66944,CC12N=COC3C1NC23,6,2,1,0
66945,CC12N=COC3C1OC23,6,1,2,0
66946,OC12C=CCC3C1CC23,8,0,1,0
66947,OC12C=CCC3C1OC23,7,0,2,0
66948,OC12C=CCN3C1CC23,7,1,1,0
66949,CC12C=CCC3CC1C23,9,0,0,0
66950,CC12C=CCC3OC1C23,8,0,1,0
66951,CC12N=COC3CC1C23,7,1,1,0
66952,OC12C=CCC3CC1C23,8,0,1,0
66953,OC12C=CCC3OC1C23,7,0,2,0
66954,CC12CC(=O)C1C1CC21,8,0,1,0
66955,CC12CC(=O)C1C1CN21,7,1,1,0
66956,CC12CC(=O)C1C1NC21,7,1,1,0
66957,CC12CC(=O)C1C1OC21,7,0,2,0
66958,CC12CC(=O)C1N1CC21,7,1,1,0
66959,CC12CC(=O)N1C1CC21,7,1,1,0
66960,CC12NC(=O)C1C1CC21,7,1,1,0
66961,CC12NC(=O)C1C1NC21,6,2,1,0
66962,CC12NC(=O)C1C1OC21,6,1,2,0
66963,CC12NC(=O)C1N1CC21,6,2,1,0
66964,CC12OC(=N)C1C1CC21,7,1,1,0
66965,CC12OC(=N)C1C1NC21,6,2,1,0
66966,CC12OC(=N)C1C1OC21,6,1,2,0
66967,CC12OC(=N)C1N1CC21,6,2,1,0
66968,CC12OC(=O)C1C1CC21,7,0,2,0
66969,CC12OC(=O)C1C1NC21,6,1,2,0
66970,CC12OC(=O)C1C1OC21,6,0,3,0
66971,CC12OC(=O)C1N1CC21,6,1,2,0
66972,OC12CC(=O)C1C1CC21,7,0,2,0
66973,OC12CC(=O)C1C1NC21,6,1,2,0
66974,OC12CC(=O)C1C1OC21,6,0,3,0
66975,OC12CC(=O)C1N1CC21,6,1,2,0
66976,CC12CC(=N)N1C2C#N,6,3,0,0
66977,CC12CC(=O)C1C2C#C,8,0,1,0
66978,CC12CC(=O)C1C2C#N,7,1,1,0
66979,CC12CC(=O)N1C2C#C,7,1,1,0
66980,CC12CC(=O)N1C2C#N,6,2,1,0
66981,CC12NC(=O)C1C2C#C,7,1,1,0
66982,CC12NC(=O)C1C2C#N,6,2,1,0
66983,CC12OC(=N)C1C2C#C,7,1,1,0
66984,CC12OC(=N)C1C2C#N,6,2,1,0
66985,CC12OC(=O)C1C2C#C,7,0,2,0
66986,CC12OC(=O)C1C2C#N,6,1,2,0
66987,OC12CC(=O)C1C2C#C,7,0,2,0
66988,OC12CC(=O)C1C2C#N,6,1,2,0
66989,CC12CC(=O)C1C2C=O,7,0,2,0
66990,CC12CC(=O)C1N2C=O,6,1,2,0
66991,CC12CC(=O)N1C2C=O,6,1,2,0
66992,CC12NC(=O)C1C2C=O,6,1,2,0
66993,CC12OC(=N)C1C2C=O,6,1,2,0
66994,CC12OC(=O)C1C2C=O,6,0,3,0
66995,OC12CC(=O)C1C2C=O,6,0,3,0
66996,CC12CC(=O)C1C=CC2,8,0,1,0
66997,CC12CC(=O)C1N=CN2,6,2,1,0
66998,CC12CC(=O)C1N=CO2,6,1,2,0
66999,CC12CC(=O)N1C=CC2,7,1,1,0
67000,CC12CC(=O)N1C=NC2,6,2,1,0
67001,CC12CC=CC1C(=N)O2,7,1,1,0
67002,CC12CC=CC1C(=O)N2,7,1,1,0
67003,CC12CC=CC1C(=O)O2,7,0,2,0
67004,OC12CC(=O)C1C=CC2,7,0,2,0
67005,CC12CC(=O)C1CC=C2,8,0,1,0
67006,CC12CC(=O)C1NC=N2,6,2,1,0
67007,CC12CC(=O)C1OC=N2,6,1,2,0
67008,CC12CC(=O)N1CC=C2,7,1,1,0
67009,CC12NC(=O)C1CC=C2,7,1,1,0
67010,CC12OC(=N)C1CC=C2,7,1,1,0
67011,CC12OC(=O)C1CC=C2,7,0,2,0
67012,OC12CC(=O)C1CC=C2,7,0,2,0
67013,CC12CC(=O)C1CCC2,8,0,1,0
67014,CC12CC(=O)C1CCO2,7,0,2,0
67015,CC12CC(=O)C1COC2,7,0,2,0
67016,CC12CC(=O)C1OCC2,7,0,2,0
67017,CC12CC(=O)C1OCO2,6,0,3,0
67018,CC12CC(=O)N1CCC2,7,1,1,0
67019,CC12CCCC1C(=N)O2,7,1,1,0
67020,CC12CCCC1C(=O)N2,7,1,1,0
67021,CC12CCCC1C(=O)O2,7,0,2,0
67022,CC12CCNC1C(=N)O2,6,2,1,0
67023,CC12CCNC1C(=O)O2,6,1,2,0
67024,CC12CCOC1C(=N)N2,6,2,1,0
67025,CC12CCOC1C(=N)O2,6,1,2,0
67026,CC12CCOC1C(=O)N2,6,1,2,0
67027,CC12CCOC1C(=O)O2,6,0,3,0
67028,CC12COCC1C(=N)O2,6,1,2,0
67029,CC12COCC1C(=O)N2,6,1,2,0
67030,CC12COCC1C(=O)O2,6,0,3,0
67031,OC12CC(=O)C1CCC2,7,0,2,0
67032,OC12CC(=O)C1COC2,6,0,3,0
67033,OC12CC(=O)C1OCC2,6,0,3,0
67034,CC12CC(=O)C3C1CC23,8,0,1,0
67035,CC12CC(=O)C3C1CN23,7,1,1,0
67036,CC12CC(=O)C3C1OC23,7,0,2,0
67037,CC12NC(=O)C3C1CC23,7,1,1,0
67038,CC12NC(=O)C3C1NC23,6,2,1,0
67039,CC12NC(=O)C3C1OC23,6,1,2,0
67040,CC12OC(=N)C3C1CC23,7,1,1,0
67041,CC12OC(=N)C3C1NC23,6,2,1,0
67042,CC12OC(=N)C3C1OC23,6,1,2,0
67043,CC12OC(=O)C3C1CC23,7,0,2,0
67044,CC12OC(=O)C3C1NC23,6,1,2,0
67045,CC12OC(=O)C3C1OC23,6,0,3,0
67046,OC12CC(=O)C3C1CC23,7,0,2,0
67047,OC12CC(=O)C3C1NC23,6,1,2,0
67048,OC12CC(=O)C3C1OC23,6,0,3,0
67049,CC12CC(=O)C3CC1C23,8,0,1,0
67050,CC12CC(=O)C3CC1N23,7,1,1,0
67051,CC12CC(=O)C3CN1C23,7,1,1,0
67052,CC12CC(=O)C3OC1C23,7,0,2,0
67053,CC12CC(=O)N3CC1C23,7,1,1,0
67054,CC12NC(=O)C3CC1C23,7,1,1,0
67055,CC12NC(=O)C3OC1C23,6,1,2,0
67056,CC12NC(=O)N3CC1C23,6,2,1,0
67057,CC12OC(=N)C3CC1C23,7,1,1,0
67058,CC12OC(=N)C3NC1C23,6,2,1,0
67059,CC12OC(=N)C3OC1C23,6,1,2,0
67060,CC12OC(=O)C3CC1C23,7,0,2,0
67061,CC12OC(=O)C3NC1C23,6,1,2,0
67062,CC12OC(=O)C3OC1C23,6,0,3,0
67063,CC12OC(=O)N3CC1C23,6,1,2,0
67064,OC12CC(=O)C3CC1C23,7,0,2,0
67065,OC12CC(=O)C3NC1C23,6,1,2,0
67066,OC12CC(=O)C3OC1C23,6,0,3,0
67067,OC12CC(=O)N3CC1C23,6,1,2,0
67068,CC12CC(C)(C1)C(=N)O2,7,1,1,0
67069,CC12CC(C)(C1)C(=O)C2,8,0,1,0
67070,CC12CC(C)(C1)C(=O)N2,7,1,1,0
67071,CC12CC(C)(C1)C(=O)O2,7,0,2,0
67072,CC12CC(C)(O1)C(=O)C2,7,0,2,0
67073,CC12CC(N)(C1)C(=O)O2,6,1,2,0
67074,CC12CC(O)(C1)C(=N)O2,6,1,2,0
67075,CC12CC(O)(C1)C(=O)C2,7,0,2,0
67076,CC12CC(O)(C1)C(=O)N2,6,1,2,0
67077,CC12CC(O)(C1)C(=O)O2,6,0,3,0
67078,CC12CC(O)(C1)CC2=O,7,0,2,0
67079,OC12CC(O)(C1)C(=O)C2,6,0,3,0
67080,CC12CC(C)(C1)C1CC21,9,0,0,0
67081,CC12CC(C)(C1)C1NC21,8,1,0,0
67082,CC12CC(C)(C1)C1OC21,8,0,1,0
67083,CC12CC(C)(C1)N1CC21,8,1,0,0
67084,CC12CC(C)(O1)C1CC21,8,0,1,0
67085,CC12CC(C)(O1)C1NC21,7,1,1,0
67086,CC12CC(C)(O1)C1OC21,7,0,2,0
67087,CC12CC(O)(C1)C1CC21,8,0,1,0
67088,CC12CC(O)(C1)C1CN21,7,1,1,0
67089,CC12CC(O)(C1)C1NC21,7,1,1,0
67090,CC12CC(O)(C1)C1OC21,7,0,2,0
67091,OC12CC(O)(C1)C1CC21,7,0,2,0
67092,OC12CC(O)(C1)C1NC21,6,1,2,0
67093,OC12CC(O)(C1)C1OC21,6,0,3,0
67094,CC12CC(C)(O1)C2(C)C,8,0,1,0
67095,CC1(C)C2(C)CC1(O)C2,8,0,1,0
67096,CC1(C)C2(O)CC1(O)C2,7,0,2,0
67097,CC1(O)C2(C)CC1(C)C2,8,0,1,0
67098,CC12CC(C)(O1)C2(C)O,7,0,2,0
67099,CC1(O)C2(O)CC1(O)C2,6,0,3,0
67100,CC12CC(C)(C1)C2(C)C,9,0,0,0
67101,CC12CC(O)(C1)C2(C)O,7,0,2,0
67102,CC12CC(C)(C1)C21CC1,9,0,0,0
67103,CC12CC(C)(C1)C21CN1,8,1,0,0
67104,CC12CC(C)(C1)C21CO1,8,0,1,0
67105,CC12CC(C)(O1)C21CC1,8,0,1,0
67106,CC12CC(C)(O1)C21CN1,7,1,1,0
67107,CC12CC(C)(O1)C21CO1,7,0,2,0
67108,CC12CC(O)(C1)C21CC1,8,0,1,0
67109,CC12CC(O)(C1)C21CN1,7,1,1,0
67110,CC12CC(O)(C1)C21CO1,7,0,2,0
67111,OC12CC(O)(C1)C21CC1,7,0,2,0
67112,OC12CC(O)(C1)C21CN1,6,1,2,0
67113,OC12CC(O)(C1)C21CO1,6,0,3,0
67114,CC12CC(C)(C1)C2C#C,9,0,0,0
67115,CC12CC(C)(C1)C2C#N,8,1,0,0
67116,CC12CC(C)(N1)C2C#N,7,2,0,0
67117,CC12CC(C)(O1)C2C#C,8,0,1,0
