,SMILES
5435,OC(=O)CC[Se][Se]CCC(O)=O
5436,OCN1CC(=O)N(CO)CC1=O
5437,CC(C)C1C(=O)NC(=O)NC1=O
5438,O=[P](Oc1ccccc1)(Oc2ccccc2)N3CCOCC3
5439,CN(N=O)C(C)=O
5440,ClC1(Cl)C2(Cl)C3C(CC4C3C1(Cl)C5(Cl)C4C25Cl)C=O
5441,O=[S]=O
5442,CCNc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O
5443,Nc1sc2cccc(O)c2n1
5444,CC1(CCOC1=O)C(O)=O
5445,OC(=O)c1ccc2C(=O)c3ccccc3C(=O)c2c1C(O)=O
5446,NC1=NC(=O)N(C=C1)[C@H]2CC[C@@H](CO)O2
5447,COC1(C)COC(C)(CO1)OC
5448,COc1cc(\C=C\C)ccc1OCC([O-])=O
5449,O=C1CCCCCCCCCCCCN1
5450,OCc1cc(Cl)c(Cl)c(Cl)c1
5451,II
5452,Oc1cccc2cncnc12
5453,CCCCS[S](=O)CCCC
5454,NCC(O)c1ccccc1
5455,CC(Cl)C(C)Cl
5456,ON(C(=O)c1occc1)c2ccccc2
5457,[H+].[F-]
5458,O[S](O)(=O)=O
5459,CCCOC(=O)c1cccnc1
5460,Cn1c(COC(N)=O)ncc1[N+]([O-])=O
5461,CCCCC(NC(C)=O)C(O)=O
5462,CO[P](=O)(OC)OC(/C)=C/C(=O)OC(C)c1ccccc1
5463,OC(=O)c1c(Cl)ccc2ccccc12
5464,CCCOCCN(C(=O)CCl)c1c(CC)cccc1CC
5465,N#N
5466,O.O.O.O.O.[Cu++].[O-][S]([O-])(=O)=O
5467,O[As](O)(O)=O
5468,O=O
5469,ClCl
5470,COC(=O)\C=C(/C)O[P](=O)(OC)OC
5471,CCC(Cl)(Cl)Cl
5472,CCO[P](=O)(OCC)SCCSCC.CCO[P](=S)(OCC)OCCSCC
5473,CCCC(C)c1cccc(OC(=O)NC)c1.CCC(CC)c2cccc(OC(=O)NC)c2
5474,CCCCCCCCOCCO
5475,CC(C)[C@@H](O)C#N
5476,CCC(CC)COC(C)=O
5477,ClC/C=C/Cl
5478,CC1CC1(C(O)=O)C(O)=O
5479,OC(=O)CC(C(O)=O)(c1ccccc1)c2ccccc2
5480,NC(=O)C(Br)(Br)C#N
5481,COc1ccc(Cl)cc1C(=O)NCCc2ccc(cc2)[S](=O)(=O)NC(=O)NC3CCCCC3
5482,CO[P](N)(=O)SC
5483,CC(C)CN1CCOCC1
5484,CC(=O)N[C@@H](Cc1cc(Br)c(O)c(Br)c1)C(O)=O
5485,OC(=O)c1ccc2ncccc2c1
5486,O=C(NC1CCCCC1)c2cccnc2
5487,CC1(C)C2CCC1(C)C(=O)C2O
5488,Nc1cc(ccc1Br)[N+]([O-])=O
5489,CCCCCCCCOCC(O)CO
5490,CCOC(=O)CCCOc1ccc(Cl)cc1C
5491,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Br)cc3
5492,Cc1c(Cl)c(O)c(Cl)c(Cl)c1Cl
5493,CCO[P](=O)(OC)OC
5494,CCO[P](=S)(OCC)SC[S](=O)C(C)(C)C
5495,CC(C)OC(=O)c1cc(cc(c1)[N+]([O-])=O)C(=O)OC(C)C
5496,COC(=O)[C@@]1(O)OC[C@@]23[C@H](C[C@@H](OC(C)=O)[C@]4(CO[C@@H]([C@@H](O)[C@](C)([C@H]12)[C@]56O[C@@]5(C)[C@H]7C[C@@H]6O[C@@H]8OC=C[C@]78O)[C@H]34)C(=O)OC)OC(=O)C(/C)=C/C
5497,O[P](O)(=O)CCCl
5498,[Mn].C[c-]1cccc1.[C-]#[O+].[C-]#[O+].[C-]#[O+]
5499,CCOc1cc(N=Nc2cc(cc(c2Br)[N+]([O-])=O)[N+]([O-])=O)c(NC(C)=O)cc1N(CCOC(C)=O)CCOC(C)=O
5500,CNC(=O)Oc1cc(C)cc(C)c1C
5501,OC(=O)CC[Ge](=O)O[Ge](=O)CCC(O)=O
5502,COc1ccc(cc1)C(O)(C2CC2)c3cncnc3
5503,CC(C)OCC(O)COC(C)C
5504,CC(=O)c1ccc(O)c(c1)C([O-])=O
5505,ClCC(Cl)(Cl)CCl
5506,COC1[C@H](O)C(CO[C@@H]2C(O)C[C@@H](O)OC2C)O[C@@H](O[C@H]3CC[C@]4(C)C5CC[C@]6(C)[C@H](CC[C@]6(O)C5CC[C@]4(O)C3)C7=CC(=O)OC7)C1O
5507,CN(C)C(=O)c1ccc(cc1)C(=O)N(C)C
5508,O=C(Nc1ccccn1)c2cccnc2
5509,CCN(CC)C(=O)\C(Cl)=C(/C)O[P](=O)(OC)OC
5510,[O-][N+](=O)c1ccc(ONC=C2C=C(Br)C(=O)C(=C2)Br)c(c1)[N+]([O-])=O
5511,CCCS[P](=O)(OCC)SCCC
5512,O=C1Nc2cncnc2N1
5513,CN(CC(O)=O)N=O
5514,NC(=N)NC(=N)Nc1cccc2ccccc12
5515,CCO[P](=O)(OCC)SCc1ccccc1
5516,Nc1c(cc(Nc2ccc(c(Nc3nc(Cl)nc(Cl)n3)c2)[S](O)(=O)=O)c4C(=O)c5ccccc5C(=O)c14)[S](O)(=O)=O
5517,CCCCNCC
5518,CN1C(=O)N(C)c2nccnc2C1=O
5519,CC1(C)Cc2cccc(c2O1)[N+]([O-])=O
5520,CC(=O)N[C@@H](CSc1ccc(Cl)c(Cl)c1)C(O)=O
5521,CCOC(=O)c1cn2nc(O[P](=S)(OCC)OCC)cc2nc1C
5522,IC1=CNC(=O)C=C1
5523,NC(N)=NCCCCCCCCNCCCCCCCCN=C(N)N
5524,CCNc1nc(OC)nc(n1)N(CC)CC
5525,CCCCOC(=O)C(C)OC(=O)C(C)O
5526,NC(=O)NCNC(N)=O
5527,CCC(O)CN
5528,ClC1=C(Cl)C2(Cl)C3CCC4C(CCC3C1(Cl)C2(Cl)Cl)C5(Cl)C(=C(Cl)C4(Cl)C5(Cl)Cl)Cl
5529,CCO[P](=S)(OCC)Oc1cnc2ccccc2n1
5530,OC(=O)c1cc[n+]([O-])cc1
5531,CCCC1CCCNC1
5532,CC(CCl)O[P](=O)(OC(C)CCl)OC(C)CCl
5533,CC(=O)OC1(CCC2C3C=C(Cl)C4=CC(=O)C=CC4(C)C3CCC12C)C(C)=O
5534,OC[C@@H](NC(=O)CN=[N+]=[N-])[C@H](O)c1ccc(cc1)[N+]([O-])=O
5535,CCC(C)N
5536,OC(=O)\C=C\CBr
5537,CN1c2ccccc2Sc3ccc(CC(O)=O)cc13
5538,C/C=C/CC1(C\C=C\C)C(=O)NC(=O)NC1=O
5539,Cc1oc(cc1C([O-])=O)[C@H](O)[C@H](O)[C@H](O)CO
5540,CN(C)c1ncnc2nccnc12
5541,CCOCCC(=O)OC
5542,CCCCOC(=O)CCOCC
5543,CCCCCOC(=O)CCOCC
5544,CCCCCCOC(=O)CCOCC
5545,CCCOCCC(=O)OC
5546,CCCOCCC(=O)OCCC
5547,CCCCOCCC(=O)OCCCC
5548,C1COc2ccccc2OCCOCCOc3ccccc3OCCO1
5549,COc1ccc(Oc2ccc(NC(=O)N(C)C)cc2)cc1
5550,FC(F)(F)c1nc2cc(Cl)c(Cl)cc2n1C(=O)Oc3ccccc3
5551,CC(C)C(N)C(=O)NCC(O)=O
5552,CN(C)C(=O)c1cccc(c1)C(=O)N(C)C
5553,OC(=O)CCC[Se][Se]CCCC(O)=O
5554,CCOC(=O)COc1ccc(Cl)cc1
5555,COC(=O)C(Cl)Cc1ccc(Cl)cc1
5556,Cc1ccccc1Oc2cccnn2
5557,CN1C(=O)NN(C1=O)c2ccccc2
5558,NC(=O)c1ccccc1OCC=C
5559,CC(C)C1NC(=O)CNC1=O
5560,CCCC(C)C(O)CC
5561,CC1(C)CCC2(CCC(C)(C)O2)O1
5562,Oc1ccccc1[S](=O)(=O)c2ccccc2O
5563,[O-]C(=O)[C@H](Cc1ccccc1)[NH2+]CCC#N
5564,ClC(Cl)C(Cl)C(Cl)Cl
5565,NC(Cc1cc(Cl)c(O)c(Cl)c1)C(O)=O
5566,OC(=O)CC(O)(CC(O)=O)C(=O)Nc1ccccc1
5567,COC(=O)c1ccc(O)c(I)c1
5568,CCOC(=O)c1ccc(O)c(I)c1
5569,CCCOC(=O)c1ccc(O)c(I)c1
5570,CCCCOC(=O)c1ccc(O)c(I)c1
5571,C[C@@H](Oc1ccc(Cl)cc1Cl)C(O)=O
5572,CNC(=O)O\N=C1/[C@@H](Cl)C2C[C@H](C#N)C1C2
5573,CCN(CC)C(=O)C(C)Oc1cccc2ccccc12
5574,Ic1ccccc1C(=O)Nc2ccccc2
5575,OCc1c2OCOc2ccc1[N+]([O-])=O
5576,[O-][N+](=O)c1ccc(Oc2ccc(cc2[N+]([O-])=O)C(F)(F)F)cc1
5577,CN[S]#CNCO
5578,CC(OC(C)=O)C#N
5579,N.N.[Cl-].[Cl-].[Pt++]
5580,O=C1Nc2ccccc2NC1=O
5581,CCCCC(C)(C)CCC
5582,OC(=O)CSSSSCC(O)=O
5583,CCCCOCCOC(N)=O
5584,OCc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
5585,OC(=O)CC(Cl)C(O)=O
5586,CCNC(=O)[C@H](C)OC(=O)Nc1ccccc1
5587,CCCCCC[P](=O)(OCC)OCC
5588,Oc1cc2ccccc2cc1C3=NCCN3
5589,Cc1ccc(O)c(I)c1
5590,CC(=O)Oc1ccccc1\C=C\C(O)=O
5591,CCOC(=O)c1ccc(O)c(Cl)c1
5592,CC(C)C[C@H](N)C(=O)N[C@@H](CCC(O)=O)C(O)=O
5593,CCCC(=O)N(C)N=O
5594,C[C@@H](Oc1ccc(Cl)cc1C)C(O)=O
5595,NC(=O)C(Cl)=C
5596,C=COC1CC1
5597,CC1(CCN2CCCCC2)NC(=O)NC1=O
5598,CC(=O)O[C@H]1[C@H](O[C@@H]2OC(C)(C)O[C@H]12)[C@H]3COC(C)(C)O3
5599,NNC(=O)c1sccn1
5600,CNC(=O)O\N=C(/C)SC
5601,COc1cc(Cl)c(Cl)c(Cl)c1OC
5602,COc1cc(Cl)ccc1O
5603,Nc1ccc(cc1)[S](=O)(=O)Nc2scnn2
5604,CCOC(=O)CC1(C)CCC(=O)O1
5605,CCC(C(C(O)=O)c1ccccc1)C(O)=O
5606,ON(c1ccccc1)C(=O)c2ccc(Cl)cc2Cl
5607,CSc1ncc2nccnc2n1
5608,CC(C)C1(Br)C(=O)NC(=O)NC1=O
5609,N[S](=O)(=O)c1ccc(cc1)[S](N)(=O)=O
5610,CCCCC1(CCCC)C(=O)NC(=O)NC1=O
5611,Oc1cccc2ccnnc12
5612,Cc1cnnc2c(O)cccc12
5613,Oc1cccc2nccnc12
5614,Oc1cncc2cccnc12
5615,NC(=O)NCC(=O)NCC(=O)NCC(O)=O
5616,CCNC(CC)C(O)=O
5617,O[C@H](C(O)=O)c1ccccc1
5618,NC(=O)NCC(=O)NCC(O)=O
5619,CC(C)OC(C)(C)C
5620,N[C@@H](Cc1cc(c(O)c(c1)[N+]([O-])=O)[N+]([O-])=O)C(O)=O
5621,CC(C)=NNC(=O)Nc1ccc(cc1)[N+]([O-])=O
5622,COc1c(cc(cc1C(O)=O)C(O)=O)C(O)=O
5623,CCC1OC(=O)c2ccccc12
5624,CC1Nc2cc(Cl)c(cc2C(=O)N1c3ccccc3C)[S](N)(=O)=O
5625,Cc1nnc(N)nc1C
5626,CN(C)C(CS[S](=O)(=O)c1ccccc1)CS[S](=O)(=O)c2ccccc2
5627,CCC(CC#N)C#N
5628,CC1OC(CCC1OC2OC(C)C(C(O)C2O)N(C)C)N3C=CC(=NC3=O)NC(=O)c4ccc(NC(=O)C(C)(N)CO)cc4
5629,OCCOC(=O)c1ccccc1C(O)=O
5630,Nc1cc(c(O)c(c1)[N+]([O-])=O)[N+]([O-])=O
5631,OC(=O)Cc1sc(nc1c2ccc(Cl)cc2)c3ccccc3
5632,C=CCCCN=C=S
5633,Oc1cc(ccc1[N+]([O-])=O)c2ccccc2
5634,COc1c(C)c(C=O)ccc1O
5635,CC(C)OC(=O)c1ccc(N)cc1
5636,C[Si](C)(C)CCCN
5637,NNC(=N)N[N+]([O-])=O
5638,OCc1ccc(I)cc1
5639,CC1CCCC(=NO)C1=NO
5640,CC1CCC(=C(C1)NO)N=O
5641,CC(C)C1CCC(=NO)C(C1)=NO
5642,C[C@H](NC(N)=O)C([O-])=O
5643,Cc1cccc2c3cc4ccccc4cc3cc(C)c12
5644,ON=C1CCCCCCCCC1=NO
5645,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]3[C@@H](C)[C@@H](O)C[C@H]13
5646,CCS[S](=O)CC
5647,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1
5648,COC1CCCC(C)O1
5649,CC1(C)OC2(C)CCC1CC2=O
5650,CNC(=O)N(C)c1sc2ccccc2n1
5651,CCCCC(O)C(C)C
5652,CCC(C)CC(O)CC
5653,CCC(O)CCC(C)C
5654,OC(=O)C1CCC([Se]1)C(O)=O
5655,CCO[P](=S)(OCC)Oc1cc(on1)c2ccccc2
5656,CC(C)CC(=O)Oc1ccc(cc1)[N+]([O-])=O
5657,OCc1ccccc1Br
5658,CC(=O)Nc1ccc(cc1)[S](=O)(=O)Nc2ccccn2
5659,CCc1nc2nc(N)nc(N)c2nc1CC
5660,CNc1ncc2nccnc2n1
5661,COc1cc(NC(=O)c2cccnc2)c3ncccc3c1
5662,N[C@@H]([C@H](O)[C@@H](O)COC(N)=O)C(=O)N[C@@H]([C@H]1O[C@H](C(O)C1O)N2C=C(CO)C(=O)NC2=O)C(O)=O
5663,COc1cc(C=O)cc(Cl)c1O
5664,Brc1ccc2COC(=O)c2c1
5665,CCC(C)C(O)C(C)CC
5666,Oc1c(Cl)cc(Cl)cc1Cc2ccccc2
5667,Clc1ccc2COC(=O)c2c1
5668,CCOc1ccc(C(O)=O)c2ccccc12
5669,CCC(C)(O)C(O)c1ccccc1
5670,CC(C)C[C@@H](NC(C)=O)C(O)=O
5671,COC[C@H](N)C(O)=O
5672,BrC1=CN=CNC1=O
5673,OC1=C(C#N)C(=O)C=C(Cl)N1
5674,CC(CO)C(=O)O[C@H]1CC(=C/CCC(=C/[C@H]2OC(=O)C(=C)[C@H]12)/CO)/C
5675,CCNC(C)C
5676,Clc1c(Cl)c(Cl)c2ccccc2c1Cl
5677,CCCCCCCCCCCCOC(=O)c1ccc(N)cc1
5678,CCCCCN(N=Cc1oc(cc1)[N+]([O-])=O)C(N)=O
5679,ClC(Cl)(Cl)CC(=C)c1ccccc1
5680,COc1ccc2n(c(C)c(CC(O)=O)c2c1)C(=O)\C=C\c3ccccc3
5681,CCCCCO[P](=O)(OCC)OCC
5682,CC(O)C(C)(C)C
5683,CCCCCC(O)CC
5684,CC[S](=O)(=O)CCS[P](=S)(OC)OC
5685,COCC(C)OCC(C)OCC(C)O
5686,CCCOc1ccc(NC(C)=O)cc1
5687,CC1(C)C2CCC1(C)C(=O)C2CO
5688,CN(C(N)=O)c1ccccc1C
5689,CCCCCCO[N+]([O-])=O
5690,CCN(C(N)=O)c1ccccc1C
5691,OC(=O)CC1=CNC(=O)NC1=O
5692,CCCC(O)(CCC)C(O)c1ccccc1
5693,CCCCC(O)(CCCC)C(O)c1ccccc1
5694,Cc1cc(C)c(C)c(C)n1
5695,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]2[C@@H](O)C[C@@H](O[C@@H]2C)O[C@H]3[C@@H](O)C[C@@H](O[C@@H]3C)O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]7(C)[C@H](CC[C@]67O)C8=CC(=O)OC8)C4
5696,Clc1ccc(NC(NC=O)C(Cl)(Cl)Cl)cc1Cl
5697,S=C1NSC(=S)N1
5698,CC1CC(C)(C)c2cc(C(C)=O)c(C)cc2C1(C)C
5699,OC(=O)c1cccc(C(O)=O)c1[N+]([O-])=O
5700,CC(C#C)N(C(=O)CCl)c1ccccc1
5701,CC(Cl)C(C)(C)O
5702,Oc1cc(c2ccccc2)c(cc1[N+]([O-])=O)[N+]([O-])=O
5703,CCO[P](=O)(OCC)N=C1SCS1
5704,N#CSCSc1sc2ccccc2n1
5705,CCCC(O)CC(C)C
5706,[O-]C(=O)c1cc(Br)ccc1Cl
5707,CN1C(=O)COc2ccccc12
5708,CC(=O)OC(c1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl
5709,CCC(O)CNCC(O)CC
5710,CCCC(C)O[N+]([O-])=O
5711,[Cl-].C[NH+](C)C(CSC(N)=O)CSC(N)=O
5712,Cc1snnc1C(O)=O
5713,CC(O)C(O)c1cnc2NC(=NC(=O)c2n1)N
5714,CCOC(=O)C(C)N(C(=O)c1ccccc1)c2ccc(Cl)c(Cl)c2
5715,CO[P](=O)(OC)OC(=C/Cl)/c1cc(Cl)c(Cl)cc1Cl
5716,CCOc1ccc(NC(=O)CO)cc1
5717,OC(=O)C(c1ccccc1C(O)=O)c2ccccc2C(O)=O
5718,C[S](=O)(=O)N(SC(Cl)(Cl)C(F)(Cl)Cl)c1ccccc1
5719,OC(=O)CC(=O)c1ccccc1[N+]([O-])=O
5720,CNC(=O)Oc1cccc2OC(C)(C)Oc12
5721,COc1ccc(C[C@@H]2NC[C@@H](O)[C@@H]2OC(C)=O)cc1
5722,[Na+].[O-]C(=O)C(F)(F)C(F)F
5723,CCNc1nc(NC(C)C(C)C)nc(SC)n1
5724,CC(C)Nc1nc(Cl)nc(NC2CC2)n1
5725,CC(C)=C[C@H]1[C@H](C(=O)OC2CC(=O)C(=C2C)CC#C)C1(C)C
5726,CCn1cnc2N(C)C(=O)N(C)C(=O)c12
5727,CN(C)C(=O)Oc1nc(nc(C)c1C)N(C)C
5728,CNC(=O)O\N=C(SC)\C(=O)N(C)C
5729,CN1C(=O)N(C)c2ncn(CCCO)c2C1=O
5730,[H+].[Cl-].CNC(=O)Oc1cccc(c1)N=CN(C)C
5731,CCO[P](=S)(OCC)Oc1cc(C)nc(n1)N(CC)CC
5732,CO[P](=O)(OC)OC1=C(Cl)C2C=CCC12
5733,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC
5734,CC(C)(CCC(C)(C)CC(O)=O)CC(O)=O
5735,CCCCCCOC(=O)c1cccnc1
5736,O[P](O)(=O)CN(CCCCCCN(C[P](O)(O)=O)C[P](O)(O)=O)C[P](O)(O)=O
5737,CN(C)c1[nH]c2cncnc2n1
5738,Cc1ncc2nc(C)c(C)nc2n1
5739,NC(=O)NN=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
5740,OC(=O)C1=CNC(=O)NC1=O
5741,CC(C)(NC(=O)c1cc(Cl)cc(Cl)c1)C#C
5742,CCO[P](=S)(OCC)Oc1ncn(n1)c2ccccc2
5743,CC1(C)OC(=O)c2cc3ccccc3cc12
5744,CC(=O)Nc1ccc(Br)cc1C
5745,CC(C)COCN(C(=O)CCl)c1c(C)cccc1C
5746,Cc1occc1C(=O)Nc2ccccc2
5747,CCCCC(CCC(O)=O)CC(O)=O
5748,CCCCCC1C(CCC1=O)CC(=O)OC
5749,O=C1N=CNc2nc(c3ccccc3)c(nc12)c4ccccc4
5750,Cc1cccc(I)c1O
5751,Clc1ccc(Cl)c(Oc2ccccc2)c1
5752,Clc1ccc(Oc2cc(Cl)cc(Cl)c2)cc1
5753,CCO[P](=S)(OCC)SCCl
5754,CCOC(=O)CN1C(=O)Sc2cccc(Cl)c12
5755,OC(=O)COc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O
5756,CCCCC(CC)COC(=O)COc1ccc(Cl)cc1Cl
5757,CCC\C=C\C
5758,CCC(O)OC(O)CC
5759,N[S](=O)(=O)c1ccc(NC2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)cc1
5760,CCSC(=O)COc1ccc(Cl)cc1C
5761,CC(=O)C(=N\O)/c1ccccc1
5762,CNC(=O)N(C)c1sc(nn1)C(F)(F)F
5763,Br\C=C\Br
5764,OC(=O)\C=C/c1cccc(O)c1
5765,COCC(C)OCC(C)OC(C)CO
5766,[NH4+].CCO[P]([O-])(=O)C(N)=O
5767,CSC1=CC(=O)c2ccccc2C1=O
5768,CCCN(CC1CC1)c2c(cc(cc2[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O
5769,CNC(=O)O/N=C/C1(C)SCC(C)S1
5770,Cc1ccc(O[P](=O)(Oc2ccccc2)Oc3ccccc3)cc1
5771,Cc1ccc(O[P](=O)(Oc2ccccc2)Oc3ccccc3C)cc1
5772,CCCCCCCCN1SC=CC1=O
5773,Clc1ccccc1c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl
5774,CCO[P](=O)(OCC)OCC(C)C
5775,CC(=O)C(CC(O)=O)=Cc1ccccc1
5776,BrC1=CNC(=NC1=O)c2ccccc2
5777,CCCC(=O)OCCOCCOCCOC(=O)CCC
5778,O=C(NC(=O)c1cccnc1)Nc2ccccc2
5779,ClC1CC(Cl)(Cl)C(Cl)C(Cl)C1Cl.ClC2CCC(Cl)(Cl)C(Cl)C2(Cl)Cl.ClC3C(Cl)C(Cl)C(Cl)C(Cl)C3Cl
5780,CCCCCCCCCCC(O)CCC
5781,CNC1=C(Cl)C(=O)N(N=C1)c2cccc(c2)C(F)(F)F
5782,Clc1c(Cl)c(Cl)c2C(=O)OCc2c1Cl
5783,CCOC(=O)Cc1[nH]nc2ccc(Cl)cc12
5784,ClC(Cl)C(=O)NC1=C(Cl)C(=O)c2ccccc2C1=O
5785,CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C
5786,C=CCOC1=N[S](=O)(=O)c2ccccc12
5787,CCOC(C)C(=O)C(O)O
5788,Brc1ccc(c(Br)c1Br)c2c(Br)c(Br)c(Br)c(Br)c2Br
5789,CC(C)c1ccccc1O[P](=O)(Oc2ccccc2)Oc3ccccc3
5790,S=C1Nc2nc[nH]c2C=N1
5791,Oc1ccc(c(c2ccccc2)c1[N+]([O-])=O)[N+]([O-])=O
5792,CN(C)C(=S)Nc1ccc(Cl)cc1C
5793,Clc1cccc(Cl)c1Oc2ccccc2
5794,CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C
5795,OC(=O)[C@@H]1CC[C@@H](SS1)C(O)=O
5796,CN1C=C(C(=O)NC1=O)[N+]([O-])=O
5797,CCN(CC)c1c(cc(c(N)c1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O
5798,CCN(OC(=O)c1ccccc1)C(=O)c2c(OC)ccc(Cl)c2OC
5799,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1
5800,CCC(CC)(C(N)=O)C(N)=O
5801,COC(=O)N(C)C(=O)CS[P](C)(=S)OC
5802,CCCCCCCCCCCCC(O)CCC
5803,ON(c1ccccc1)C(=O)c2cccc3ccccc23
5804,ON(C(=O)c1ccccc1)c2cccc3ccccc23
5805,ON(c1ccccc1)C(=O)c2cc(cc(c2)[N+]([O-])=O)[N+]([O-])=O
5806,NC(=S)SCC(O)=O
5807,OC(=O)CNC(=S)SCC(O)=O
5808,O=C(NCCc1c[nH]cn1)c2ccccc2
5809,CC(C)CCCCCCCO[P](=O)(Oc1ccccc1)Oc2ccccc2
5810,CCSCc1ccccc1OC(=O)NC
5811,C1O[C@@H]1[C@@H]2CO2
5812,CC[S](=O)(=O)c1sc(nn1)N(C)C(=O)NC
5813,C[C@@H](Oc1cc(Cl)c(Cl)cc1Cl)C(O)=O
5814,CCC1CCC(O)O1
5815,C1O[C@H]1[C@H]2CO2
5816,CC1CCC2(CCC(C)O2)O1
5817,CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O
5818,OCCOCCOC(=O)c1ccccc1Nc2cccc(c2)C(F)(F)F
5819,COc1ncnc2nccnc12
5820,CCO[P](=S)(OCC)SCN1C(=O)Oc2ccccc12
5821,C1c2ccccc2c3ccc4ccccc4c13
5822,COC(=O)C(/C)=C/O[P](=S)(OC)OC
5823,CN(CCO)c1nc2N(C)C(=O)N(C)C(=O)c2n1C
5824,CC(C)CNC(=O)N1CCNC1=O
5825,CC1=CSC(=S)N1CC(O)=O
5826,CN(C(C)=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)NC2[C@@H](O)OC(CO)[C@@H](O)C2O)c1I
5827,CCN[P](=S)(OC)OC(/C)=C\C(=O)OC(C)C
5828,CCCCC(C)C(C)O
5829,Cc1cc2cccc3ccc4c5ccccc5cc1c4c23
5830,CC(C)(O)CCCC1=CCC(CC1)C=O
5831,Clc1cc(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl
5832,NC1N=C(N)NC(=O)C1=O
5833,OC(=O)c1oc(Cl)c(Cl)c1Cl
5834,CCCCCCC(C\C=C/CCCCCCCC(O)=O)O[S](O)(=O)=O
5835,COc1ccc2NC(=O)C=C(C([O-])=O)c2c1
5836,O[C@@H](C=O)[C@H]1OC(=O)[C@@H](O)[C@H]1O
5837,OC(=O)c1occ(Br)c1Br
5838,NC(C(O)C(O)=O)C(N)=O
5839,CCC1=CNC(=O)N=C1N
5840,Clc1ccc(cc1Cl)c2ccc(Cl)c(Cl)c2Cl
5841,OC(=O)[C@H]1CC[C@@H](SS1)C(O)=O
5842,Clc1cc(cc(Cl)c1Cl)c2cc(Cl)c(Cl)c(Cl)c2
5843,CC12CC1(C)C(=O)N(C2=O)c3cc(Cl)cc(Cl)c3
5844,OC(=O)/C=C/c1cccc(Br)c1
5845,CN(C=Nc1ccc(C)cc1C)C=Nc2ccc(C)cc2C
5846,Clc1cc(Cl)c(c(Cl)c1Cl)c2c(Cl)cc(Cl)c(Cl)c2Cl
5847,CCc1ccccc1NC(C)=O
5848,ClC1=C(Cl)C2(Cl)[C@@H]3CO[S](=O)OC[C@@H]3[C@@]1(Cl)C2(Cl)Cl
5849,CCCN(CCCl)c1c(cc(cc1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O
5850,Clc1cc(Cl)cc(c1)c2cc(Cl)cc(Cl)c2
5851,Clc1cc(Cl)c(Cl)c(c2ccccc2)c1Cl
5852,CCC(C)Nc1c(cc(cc1[N+]([O-])=O)C(C)(C)C)[N+]([O-])=O
5853,CC(=O)c1cc(O)c(O)c(O)c1
5854,CCCN(CCC)c1c(cc(cc1[N+]([O-])=O)C(C)C)[N+]([O-])=O
5855,NN[P](=O)(Oc1ccccc1)Oc2ccccc2
5856,COC(=O)C[S](=O)(=O)c1ccccc1
5857,CCSC(=S)N[C@@H](C)C(O)=O
5858,OC(=O)c1cc(Br)cc(C(O)=O)c1C(O)=O
5859,COc1ccc(cc1)C(C(C)[N+]([O-])=O)c2ccc(OC)cc2
5860,CN(C)C(=O)Nc1ccc(N2N=C(OC2=O)C(C)(C)C)c(Cl)c1
5861,CC(C)c1cc(O[P](=O)(Oc2ccccc2)Oc3ccccc3)cc(c1)c4ccccc4
5862,Clc1cc(Br)c(OC(=O)C=C)c2ncccc12
5863,COC(C)COC(C)CO
5864,CCN(CC)C(=O)SCc1ccccc1Cl
5865,CCCS[P](=S)(OCC)Oc1ccc(Cl)cc1Cl
5866,CNC(=O)O\N=C(\C)C(C)SC
5867,CNC(=O)O\N=C(/C)C(C)[S](C)(=O)=O
5868,CO[P](=O)(OC)OC1=C(Cl)CC2C=CC12
5869,OC(=O)CSC(SCC(O)=O)SCC(O)=O
5870,Clc1cc(Cl)c(cc1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl
5871,Clc1ccc(c(Cl)c1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl
5872,CC(Nc1ccccc1Cl)C(O)=O
