,selfies,Solubility
6128,[C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][SH0][=Branch1][C][=O][=Branch1][C][=O][N][C][=Branch1][C][=O][N][Branch1][C][C][C][=N][C][Branch1][C][C][=N][C][Branch1][Ring1][O][C][=N][Ring1][=Branch2],-3.8981
6129,[O][C][=Branch1][C][=O][C][Branch1][C][Cl][Branch1][C][Cl][C][C][Cl],-0.5831
6130,[C][O][C][=Branch1][C][=O][C][=C][C][=Branch1][O][=C][C][=C][Ring1][=Branch1][C][Branch1][C][O-1][=O][N+1][Branch1][C][O-1][=O],-1.7209999999999999
6131,[N][C][C][C][C][C][C][N][C][C][C][C][C][C][C][C][C][C][C][Branch1][C][O][=O],-2.3017
6132,[C][C][C][Branch2][Ring1][#Branch1][N][Branch1][=Branch2][C][C][O][C][=C][C][=Ring1][Branch1][C][=Branch1][C][=O][N][C][=C][N][=C][Ring1][Branch1][C][=Branch1][C][=O][O][C][C][C][C][=C],-2.8919
6133,[C][O][C][=N][C][=C][N][=C][C][=N][C][Ring1][=Branch1][=N][Ring1][#Branch2],-1.113
6134,[C][N][C][=Branch1][C][=O][N][=C][C][=N][C][=C][N][=C][Ring1][O][Ring1][=Branch1],-1.3713
6135,[C][C][C][C][\C][=Branch1][Ring1][=C][\C][C][=Branch1][C][=O][N][C][Branch1][C][N][=O],-2.7883
6136,[C][O][C][Branch1][C][C][C][Branch1][C][C][Cl],-1.9986
6137,[C][O][C][=C][C][Branch1][C][Br][=C][C][O][C][=Branch1][C][=O][C][Ring1][=Branch1][=C][Ring1][O][O][C],-3.9311
6138,[C][C][C][=N][C][=N][C][=N][C][Branch1][C][O][=C][Ring1][#Branch1][N][=C][Ring1][O][C][C],-1.9122
6139,[C][C][O][C][=Branch1][C][=O][C][=N][N][Branch1][=N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl][C][=Branch1][Ring2][=N][Ring1][=N][C][Branch1][C][Cl][Branch1][C][Cl][Cl],-5.6516
6140,[O][C][=Branch1][C][=O][C][C][C][C][Branch1][=Branch1][C][Branch1][C][O][=O][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],-3.1737
6141,[C][C][Branch1][C][C][C][Branch1][C][C][N][=C][Branch1][=Branch1][N][C][Ring1][=Branch1][=O][C][=N][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][Branch1][C][O][=O],-2.0911
6142,[C][O][C][=C][Branch1][N][O][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][C][Branch1][C][O][=O],-2.8857
6143,[C][C][O][C][C][C][=C][C][=C][Branch2][Ring1][C][O][C][C][N][C][=N][C][=N][C][Branch1][Ring1][C][C][=C][Ring1][Branch2][Cl][C][Branch1][C][C][=C][Ring2][Ring1][Ring2][C],-5.2409
6144,[C][C][Branch1][Branch2][C][C][C][Branch1][C][O][=O][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],-1.6917
6145,[C][C][N][=C][Branch1][C][Br][NH1][C][=Ring1][=Branch1][N+1][Branch1][C][O-1][=O],-1.7914
6146,[C][N][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],-1.7178
6147,[C][C][C][N][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],-2.5387
6148,[C][C][Branch1][C][C][Branch1][C][C][N][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],-2.8665
6149,[N][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],-1.4983
6150,[C][N][Branch1][C][C][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],-1.3719999999999999
6151,[C][C][C][N][Branch1][Ring2][C][C][C][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],-2.3791
6152,[C][C][C][C][N][Branch1][Branch1][C][C][C][C][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],-3.5614
6153,[C][=C][C][N][Branch1][Ring2][C][C][=C][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],-2.5626
6154,[C][N][Branch1][#Branch1][C][C][Branch1][C][O][=O][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],-2.254
6155,[O][=C][Branch1][#C][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C][C][C][C][Ring1][=Branch1],-2.5011
6156,[O][=C][Branch1][#C][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C][O][C][C][Ring1][=Branch1],-1.7734
6157,[C][C][C][Branch1][Ring2][N][C][=O][C][Branch1][C][O][=O],-0.5918
6158,[C][C][Branch1][C][C][Branch1][C][C][C][Branch1][C][O][Branch1][=C][C][C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][N][C][=N][C][=N][Ring1][Branch1],-3.932
6159,[N][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch1][S][C][C][O][C][=C][Ring1][#Branch2],-1.8239
6160,[N][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch1][S][C][C][C][O][C][=C][Ring1][O],-2.2472
6161,[N][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch2][S][C][C][C][C][C][O][C][=C][Ring1][=N],-2.6618
6162,[C][C][Branch1][C][O][Branch1][#C][C][C][C][Branch1][C][C][Branch1][C][O][C][Branch1][C][O][=O][C][Branch1][C][O][=O],-0.8372
6163,[C][C][C][C][=N][C][Branch1][C][N][=C][Branch1][Ring1][C][C][C][Branch1][Ring2][C][C][C][=N][Ring1][N],-2.5132
6164,[O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1],-3.1042
6165,[O][=C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][N][Ring2][Ring1][Ring1],-2.8474
6166,[C][C][Branch2][Ring1][S][O][C][=C][C][=C][Branch2][Ring1][Ring1][O][C][=C][N][=C][C][=C][Branch1][C][Cl][C][=C][C][Ring1][#Branch1][=N][Ring1][O][C][=C][Ring2][Ring1][C][C][=Branch1][C][=O][O][C][C][O][N][=C][Branch1][C][C][C],-5.8479
6167,[C][N][N][=C][Branch1][C][C][C][Branch2][Ring1][N][\C][=N][\O][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][Branch1][C][C][Branch1][C][C][C][=C][Ring2][Ring1][#Branch1][O][C][=C][C][=C][C][=C][Ring1][=Branch1],-7.4604
6168,[C][C][O][C][=Branch1][C][=O][C][S][C][=N][C][=Branch1][=C][=N][N][Ring1][Branch1][C][=Branch1][C][=O][N][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C],-2.861
6169,[C][C][Branch1][C][C][Branch1][C][C][N][Branch1][P][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],-4.4404
6170,[C][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][N][Branch2][Ring1][Ring1][C][=Branch1][C][=O][C][=C][C][Branch1][C][C][=C][C][Branch1][C][C][=C][Ring1][Branch2][C][Branch1][C][C][Branch1][C][C][C],-5.6281
6171,[O][C][=Branch1][C][=O][C][C][C][Ring1][Ring1][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl],-3.8697
6172,[C][C][Branch2][Ring1][=C][O][C][=C][C][=C][Branch2][Ring1][C][O][C][O][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][N][=Ring1][#Branch2][C][=C][Ring1][P][C][Branch1][C][O][=O],-3.092
6173,[C][O][C][C][=C][N][=C][Branch2][Ring1][Branch1][C][=N][C][Branch1][C][C][Branch1][=Branch1][C][Branch1][C][C][C][C][=Branch1][C][=O][N][Ring1][#Branch2][C][=Branch1][Ring2][=C][Ring1][S][C][Branch1][C][O][=O],-1.84
6174,[Cl][C][=C][C][=C][Branch2][Ring1][#Branch2][C][C][C][Branch1][=Branch2][C][N][C][=N][C][=N][Ring1][Branch1][Branch1][Ring1][C][#N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][#Branch1],-6.2264
6175,[C][C][C@H1][C@H1][Branch1][C][C][O][C][Ring1][Branch1][=O],-0.6665
6176,[O][=C][Branch1][#C][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C][C][Ring1][Ring2],-1.6085
6177,[O][=C][Branch1][#C][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C][C][C][C][C][Ring1][#Branch1],-2.5421
6178,[O][C][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],-1.3486
6179,[O][C][=Branch1][C][=O][C@@H1][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],-1.5917
6180,[C][O][C][=Branch1][C][=O][C@@H1][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],-2.0841
6181,[C][N][Branch1][C][C][C][=Branch1][C][=O][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],-1.0994
6182,[C][N][Branch1][C][C][C][=Branch1][C][=O][C][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],-1.2286
6183,[C][N][Branch1][=Branch1][C][Branch1][C][C][=O][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],-2.8664
6184,[C][C][Branch1][C][C][N][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],-2.7321
6185,[C][C][C][C][N][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],-2.7588
6186,[C][C][C][C][C][C][N][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],-3.9019999999999997
6187,[C][C][Branch2][Ring1][Ring2][N][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][N][=O],-2.7172
6188,[Cl][C][=C][C][=C][Branch1][Branch2][C][Branch1][C][Cl][=C][Ring1][#Branch1][C][Branch1][#Branch2][C][C][Branch1][C][Br][C][O][Ring1][=Branch1][C][N][C][=N][C][=N][Ring1][Branch1],-3.8775
6189,[C][C][N][C][Branch1][C][C][C][C],-0.21
6190,[N][C][C][C][C][C][Branch1][=C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][O][=O],-2.2845
6191,[O][C@@H1][Branch1][=C][C@@H1][Branch1][C][O][C@@H1][Branch1][C][O][C][Branch1][C][O][=O][C@@H1][Branch1][C][O][C][Branch1][C][O][=O],0.1999
6192,[C][C][C][N][Branch1][Ring1][C][C][C][C][C][O][C][Branch2][Ring1][C][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][C][Branch1][C][C][Branch1][C][C][C][O][Ring1][=C],-2.8014
6193,[O][C][C][C][=C][C][=C][Branch1][C][O][C][=Branch1][Ring2][=C][Ring1][#Branch1][N+1][Branch1][C][O-1][=O],-1.1556
6194,[C][C][O][C][=Branch1][C][=O][C][=C][C][Branch1][C][N][=C][C][=C][Ring1][O][Ring1][#Branch1],-1.7891
6195,[C][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][S][C][=Branch1][Ring2][=C][Ring1][Branch1][SH0][Branch1][C][N][=Branch1][C][=O][=O],-4.4733
6196,[N][SH0][=Branch1][C][=O][=Branch1][C][=O][C][S][C][=C][Branch1][Ring2][C][=Ring1][Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1],-2.8612
6197,[C][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][O][C][=Branch1][Ring2][=C][Ring1][Branch1][SH0][Branch1][C][N][=Branch1][C][=O][=O],-4.1481
6198,[C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][S][C][=Branch1][Ring2][=C][Ring1][Branch1][SH0][Branch1][C][N][=Branch1][C][=O][=O],-4.4492
6199,[C][C][C][=N][N][Branch1][C][C][C][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][N][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][Branch1][C][C][Branch1][C][C][C][=C][Ring2][Ring1][Ring2][Cl],-5.1086
6200,[C][C][Branch2][Ring1][S][O][C][=C][C][=C][Branch2][Ring1][Ring1][O][C][=C][N][=C][C][=C][Branch1][C][Cl][C][=C][C][Ring1][#Branch1][=N][Ring1][O][C][=C][Ring2][Ring1][C][C][=Branch1][C][=O][O][C][C][C][C][C][O][Ring1][Branch1],-5.0303
6201,[C][O][C][=C][C][Branch1][Ring1][O][C][=N][C][Branch2][Ring2][C][N][C][=Branch1][C][=O][N][SH0][=Branch1][C][=O][=Branch1][C][=O][C][N][Branch1][C][C][N][=C][C][=Ring1][=Branch1][C][N][=N][N][Branch1][C][C][N][=Ring1][=Branch1][=N][Ring2][Ring1][O],-2.6066
6202,[C][C][N][Branch1][=N][C][C][=C][C][=C][Branch1][C][Cl][N][=C][Ring1][#Branch1][\C][Branch1][Ring1][N][C][=C][\N+1][Branch1][C][O-1][=O],0.4918
6203,[C][C][Branch1][C][C][Branch1][C][C][C][=C][C][=C][Branch2][Ring1][C][C][C][O][C][=N][C][=N][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][C][=C][Ring2][Ring1][Ring1],-6.1439
6204,[C][O][C][=C][C][=C][Branch1][=Branch2][N][C][C][Branch1][C][O][C][O][C][=C][Ring1][N],-0.295
6205,[C][C][Branch1][C][C][O][C][Branch1][=C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][Branch1][C][Cl][Cl][C][O][C][=C][C][=Ring1][Branch1],-3.1498
6206,[C][O][C][=C][C][Branch1][Ring1][O][C][=N][C][Branch2][Ring1][N][N][C][=Branch1][C][=O][N][SH0][=Branch1][C][=O][=Branch1][C][=O][C][N][C][=C][C][=C][C][Ring1][=Branch1][=N][C][=Ring1][=Branch2][Cl][=N][Ring2][Ring1][=Branch2],-4.7886
6207,[N][C][=Branch1][C][=O][C][C@H1][Branch1][Branch2][N][C][=Branch1][C][=O][C][Cl][C][Branch1][C][O][=O],-0.3193
6208,[C][C][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][N][=C][Ring1][=Branch1][SH0][=Branch1][C][=O][=Branch1][C][=O][N][C][=Branch1][C][=O][N][C][=N][C][Branch1][Ring1][O][C][=C][C][Branch1][Ring1][O][C][=N][Ring1][#Branch2],-4.6349
6209,[C][C][=N][N][C][=Branch1][C][=O][N][Branch1][Ring2][C][Ring1][#Branch1][\N][=C][\C][=C][C][=C][N][=C][Ring1][=Branch1],-2.8745
6210,[C][C@@H1][Branch1][C][O][C][C][C][C][=O],-0.46299999999999997
6211,[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][#Branch2][C][Branch1][C][O-1][=O],-2.253
6212,[C][C][Branch1][C][C][C][C][C][Branch1][=N][C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][Ring1][=C][Branch1][C][O][C][N][C][=N][C][=N][Ring1][Branch1],-4.3288
6213,[C][C][Branch1][C][C][C][C][C][C][Branch1][=N][C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][Ring1][=N][Branch1][C][O][C][N][C][=N][C][=N][Ring1][Branch1],-4.6828
6214,[C][C][N][Branch1][Ring1][C][C][C][=Branch1][C][=O][N][C][=N][C][=Branch1][Ring2][=N][Ring1][Branch1][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][Branch1][C][C][C][=C][Branch1][C][C][C][=C][Ring1][Branch2][C],-5.1467
6215,[C][C][=C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1],-2.6464
6216,[C][C][C][Branch1][Ring1][C][C][Branch1][Ring1][C][#N][C][=Branch1][C][=O][N][C][Branch1][C][N][=O],-1.564
6217,[C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][SH0][=Branch1][C][=O][=Branch1][C][=O][N][C][=Branch1][C][=O][N][C][=N][C][Branch1][Ring1][O][C][=C][C][Branch1][Ring1][O][C][=N][Ring1][#Branch2],-4.1853
6218,[C][C][C][=C][Branch1][=Branch1][C][Branch1][C][O][=O][C][=Branch1][C][=O][C][=N][N][Ring1][#Branch2][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1],0.4
6219,[O][C][Branch1][S][C][C][C][C][C][C][Ring1][#Branch1][N][C][=N][C][=N][Ring1][Branch1][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1],-3.3681
6220,[C][C][Branch2][Ring1][=Branch1][O][C][=Branch1][C][=O][N][Branch1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=N][=O][C][=C][C][=C][Branch1][#Branch2][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][=N],-6.8573
6221,[C][O][\C][=C][Branch1][#Branch1][C][=Branch1][C][=O][O][C][/C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][=C][C][Branch1][N][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][#N][=N][C][=N][Ring1][#C],-4.8276
6222,[C][N][C][=Branch1][C][=O][C][=Branch1][Ring2][=N][/O][C][\C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][=C][C][=C][C][=C][Ring1][=Branch1],-3.3466
6223,[C][S][C][=Branch1][C][=O][C][=C][C][=C][C][N][=N][S][C][Ring1][=Branch2][=Ring1][Branch1],-4.4363
6224,[C][N][Branch1][=N][C][C][=C][C][=C][Branch1][C][Cl][N][=C][Ring1][#Branch1][C][Branch1][C][C][=N][C][#N],-1.7244
6225,[C][C][O][C][=Branch1][C][=O][C][=N][N][Branch1][=N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl][C][Branch1][C][C][Branch1][Ring2][C][Ring1][=C][C][=Branch1][C][=O][O][C][C],-4.271
6226,[N][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][#Branch1][S][C][C][C][C][O][C][=C][Ring1][N],-2.5141
6227,[N][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch1][C][C][C][O][C][=C][Ring1][#Branch2],-1.032
6228,[N][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch1][C][C][C][C][O][C][=C][Ring1][O],-1.1931
6229,[N][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][#Branch1][C][C][C][C][C][O][C][=C][Ring1][N],-1.9712
6230,[C][O][\N][=C][Branch1][C][/C][C][=C][C][=C][C][Branch2][Ring1][C][O][C][=N][C][Branch1][Ring1][O][C][=C][C][Branch1][Ring1][O][C][=N][Ring1][#Branch2][=C][Ring1][P][C][=Branch1][C][=O][O][C],-3.6037
6231,[C][O][C][=C][C][Branch1][Ring1][O][C][=N][C][Branch2][Ring1][S][N][C][=Branch1][C][=O][N][SH0][=Branch1][C][=O][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][C][C][Ring1][Ring1][=N][Ring2][Ring1][O],-6.3943
6232,[O-1][N+1][=Branch1][C][=O][N][C][=N][C][C][N][Ring1][Branch1][C][C][=C][C][=C][Branch1][C][Cl][N][=C][Ring1][#Branch1],-2.6223
6233,[C][O][C][C][=C][Branch1][Ring1][O][C][N][N][=C][Branch1][Branch2][N][=C][Ring1][Branch1][N][=Ring1][O][SH0][=Branch1][C][=O][=Branch1][C][=O][N][C][=C][Branch1][C][Cl][C][=C][C][Branch1][C][C][=C][Ring1][Branch2][Cl],-3.3204
6234,[C][C][SH0][=Branch1][C][=O][=Branch1][C][=O][C][N][=C][C][=C][C][=C][N][Ring1][=Branch1][C][=Ring1][=Branch2][SH0][=Branch1][C][=O][=Branch1][C][=O][N][C][=Branch1][C][=O][N][C][=N][C][Branch1][Ring1][O][C][=C][C][Branch1][Ring1][O][C][=N][Ring1][#Branch2],-4.4191
6235,[C][O][\N][=C][Branch1][#Branch1][C][=Branch1][C][=O][O][C][/C][=C][C][=C][C][=C][Ring1][=Branch1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C],-5.195
6236,[C][C][=C][C][Branch1][C][C][=N][C][Branch2][Ring1][P][N][C][=Branch1][C][=O][N][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][C][O][C][Ring1][Ring2][=N][Ring2][Ring1][O],-3.8930000000000002
6237,[C][O][C][=Branch1][C][=O][C][Branch1][Branch1][C][C][Ring1][Ring1][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1],-2.8803
6238,[C][C][O][C][=Branch1][C][=O][C][Branch1][Branch1][C][C][Ring1][Ring1][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1],-3.0104
6239,[C][C][Branch1][C][C][O][C][=Branch1][C][=O][C][Branch1][Branch1][C][C][Ring1][Ring1][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1],-3.2307
6240,[C][O][C][=Branch1][C][=O][C][Branch1][Branch1][C][C][Ring1][Ring1][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1],-3.3086
6241,[C][C][Branch1][C][C][O][C][=Branch1][C][=O][C][Branch1][Branch1][C][C][Ring1][Ring1][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1],-3.5401
6242,[C][C][Branch1][C][C][Branch1][C][C][O][C][=Branch1][C][=O][C][Branch1][Branch1][C][C][Ring1][Ring1][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1],-4.1206
6243,[C][O][C][=Branch1][C][=O][C][Branch1][Branch1][C][C][Ring1][Ring1][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1],-3.6703
6244,[C][O][C][=Branch1][C][=O][C][Branch1][Branch1][C][C][Ring1][Ring1][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N+1][Branch1][C][O-1][=O],-3.3797
6245,[C][C][Branch1][C][C][O][C][=Branch1][C][=O][C][Branch1][Branch1][C][C][Ring1][Ring1][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N+1][Branch1][C][O-1][=O],-4.2605
6246,[C][O][C][=C][C][=C][Branch1][P][C][=C][Ring1][=Branch1][N][N][C][=Branch1][C][=O][O][C][Branch1][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1],-4.9025
6247,[C][C][N][Branch1][=Branch2][C][C][C][C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][N][N][=N][N][Branch1][Branch1][C][Ring1][Branch1][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl],-5.1821
6248,[C][C][Branch1][C][C][O][C][=Branch1][C][=O][C][Branch1][=Branch1][C][C][C][Ring1][Ring2][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N+1][Branch1][C][O-1][=O],-3.7599
6249,[C][C][Branch1][C][C][O][C][=Branch1][C][=O][C][Branch1][Branch2][C][C][C][C][C][Ring1][=Branch1][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N+1][Branch1][C][O-1][=O],-4.8796
6250,[C][C][Branch1][C][C][O][C][=Branch1][C][=O][C][Branch1][=Branch2][C][C][C][C][C][C][Ring1][#Branch1][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N+1][Branch1][C][O-1][=O],-5.0706
6251,[C][O][C][=Branch1][C][=O][C][Branch1][=Branch1][C][C][C][Ring1][Ring2][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1],-3.55
6252,[C][O][C][=Branch1][C][=O][C][Branch1][#Branch1][C][C][C][C][Ring1][Branch1][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1],-4.0104
6253,[C][O][C][=Branch1][C][=O][C][Branch1][Branch2][C][C][C][C][C][Ring1][=Branch1][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1],-4.4786
6254,[C][O][C][=Branch1][C][=O][C][Branch1][=Branch1][C][C][C][Ring1][Ring2][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1],-2.9996
6255,[C][C][Branch1][C][C][O][C][=Branch1][C][=O][C][Branch1][#Branch1][C][C][C][C][Ring1][Branch1][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1],-4.6498
6256,[C][C][O][C][=Branch1][C][=O][C][Branch1][=Branch1][C][C][C][Ring1][Ring2][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1],-2.9594
6257,[C][O][C][=Branch1][C][=O][C][Branch1][=Branch1][C][C][C][Ring1][Ring2][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],-3.0005
6258,[C][O][C][=Branch1][C][=O][C][Branch1][#Branch1][C][C][C][C][Ring1][Branch1][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],-2.5501
